student_id,internship_id,applied,got_offer,skill_overlap_ratio,weighted_skill_match,num_matching_skills,total_required_skills,has_high_value_combination,num_high_value_skills,student_cgpa,student_tier,student_region,student_branch,internship_domain,stipend_score,internship_duration_weeks,duration_score,internship_work_type,location_match,domain_match,branch_match,rural_student_on_site_penalty
S010,INT117,0,0,0.7,0.5,1,2,0,0,8.78,Tier-1,Urban,AI,Quality Assurance,0.6,10,0.333,Remote,0.4,0,0.0,0
S010,INT119,1,0,0.32,0.0,0,5,0,0,8.78,Tier-1,Urban,AI,UI/UX Design,0.48,6,0.2,On-site,0.4,0,0.28,0
S010,INT120,0,0,0.267,0.0,0,3,0,0,8.78,Tier-1,Urban,AI,Network Security,0.48,22,0.733,Remote,0.4,0,0.0,0
S010,INT123,0,0,0.24,0.0,0,5,0,0,8.78,Tier-1,Urban,AI,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S010,INT134,0,0,0.16,0.0,0,5,0,0,8.78,Tier-1,Urban,AI,Security,0.6,6,0.2,On-site,0.4,0,0.0,0
S010,INT140,1,1,0.48,0.4,2,5,0,0,8.78,Tier-1,Urban,AI,Analytics,0.48,20,0.667,Remote,0.4,0,0.0,0
S010,INT146,0,0,0.2,0.0,0,4,0,0,8.78,Tier-1,Urban,AI,Analytics,0.4,18,0.6,Hybrid,0.4,0,0.0,0
S010,INT076,1,1,0.45,0.274,1,4,0,1,8.78,Tier-1,Urban,AI,Finance,0.6,30,1.0,On-site,1.0,0,0.34,0
S010,INT130,1,1,0.5,0.5,2,4,0,0,8.78,Tier-1,Urban,AI,Database Management,1.0,14,0.467,Remote,0.4,0,0.0,0
S011,INT050,0,0,0.16,0.0,0,5,0,0,6.14,Tier-3,Urban,Finance,Software Engineering,0.2,30,1.0,On-site,0.4,0,0.0,0
S011,INT056,0,0,0.2,0.0,0,6,0,0,6.14,Tier-3,Urban,Finance,UI/UX Design,1.0,30,1.0,Remote,1.0,0,0.2,0
S011,INT103,0,0,0.4,0.0,0,2,0,0,6.14,Tier-3,Urban,Finance,Artificial Intelligence,0.6,12,0.4,Hybrid,1.0,0,0.42,0
S011,INT131,0,0,0.133,0.0,0,3,0,0,6.14,Tier-3,Urban,Finance,Finance,0.32,16,0.533,Remote,0.4,0,1.0,0
S011,INT132,0,0,0.4,0.0,0,2,0,0,6.14,Tier-3,Urban,Finance,App Development,0.32,12,0.4,Hybrid,0.4,0,0.0,0
S011,INT142,0,0,0.5,0.5,1,2,0,0,6.14,Tier-3,Urban,Finance,DevOps,0.32,30,1.0,On-site,0.4,0,0.0,0
S011,INT142,1,0,0.5,0.5,1,2,0,0,6.14,Tier-3,Urban,Finance,DevOps,0.32,30,1.0,On-site,0.4,0,0.0,0
S012,INT006,1,0,0.467,0.317,1,3,0,1,8.29,Tier-2,Urban,AI,DevOps,0.32,8,0.267,On-site,0.4,0,0.0,0
S012,INT010,0,0,0.2,0.0,0,6,0,0,8.29,Tier-2,Urban,AI,Web Development,0.2,14,0.467,Remote,1.0,0,0.34,0
S012,INT022,1,1,0.333,0.333,2,6,0,0,8.29,Tier-2,Urban,AI,Product Management,0.32,12,0.4,On-site,0.4,0,0.0,0
S012,INT025,0,0,0.133,0.0,0,6,0,0,8.29,Tier-2,Urban,AI,Testing,0.72,18,0.6,Remote,0.4,0,0.0,0
S012,INT028,1,0,0.133,0.0,0,3,0,0,8.29,Tier-2,Urban,AI,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S012,INT034,0,0,0.267,0.0,0,3,0,0,8.29,Tier-2,Urban,AI,AI,0.2,4,0.133,Remote,1.0,0,0.0,0
S012,INT038,1,0,0.233,0.167,1,6,0,0,8.29,Tier-2,Urban,AI,Security,0.48,8,0.267,Hybrid,0.4,0,0.0,0
S012,INT041,1,0,0.467,0.333,1,3,0,0,8.29,Tier-2,Urban,AI,Cloud Services,0.32,6,0.2,Remote,0.4,0,0.0,0
S012,INT045,1,1,0.2,0.0,0,2,0,0,8.29,Tier-2,Urban,AI,DevOps,0.2,6,0.2,Remote,1.0,0,0.0,0
S012,INT048,0,0,0.2,0.0,0,2,0,0,8.29,Tier-2,Urban,AI,Machine Learning,0.32,6,0.2,On-site,0.4,0,1.0,0
S012,INT058,0,0,0.2,0.0,0,6,0,0,8.29,Tier-2,Urban,AI,Quality Assurance,0.2,20,0.667,On-site,0.4,0,0.0,0
S012,INT063,0,0,0.1,0.0,0,4,0,0,8.29,Tier-2,Urban,AI,Web Development,0.48,16,0.533,Remote,0.4,0,0.34,0
S012,INT064,0,0,0.267,0.0,0,3,0,0,8.29,Tier-2,Urban,AI,Security,0.32,28,0.933,Hybrid,1.0,0,0.0,0
S012,INT079,0,0,0.267,0.0,0,3,0,0,8.29,Tier-2,Urban,AI,Cloud Computing,0.4,30,1.0,Remote,0.4,0,0.64,0
S012,INT088,1,1,0.133,0.0,0,6,0,0,8.29,Tier-2,Urban,AI,Analytics,0.48,14,0.467,On-site,1.0,0,0.0,0
S012,INT098,0,0,0.35,0.25,1,4,0,0,8.29,Tier-2,Urban,AI,UI/UX Design,0.6,12,0.4,On-site,0.4,0,0.28,0
S012,INT102,0,0,0.133,0.0,0,6,0,0,8.29,Tier-2,Urban,AI,Finance,0.32,10,0.333,Hybrid,0.4,0,0.34,0
S012,INT108,0,0,0.2,0.0,0,2,0,0,8.29,Tier-2,Urban,AI,Cloud Services,0.6,10,0.333,Hybrid,0.4,0,0.0,0
S012,INT111,0,0,0.1,0.0,0,4,0,0,8.29,Tier-2,Urban,AI,Digital Marketing,0.32,22,0.733,On-site,0.4,0,0.0,0
S012,INT113,0,0,0.1,0.0,0,4,0,0,8.29,Tier-2,Urban,AI,Design,0.6,8,0.267,Hybrid,0.4,0,0.0,0
S012,INT116,0,0,0.3,0.167,1,6,0,0,8.29,Tier-2,Urban,AI,Network Security,0.2,6,0.2,On-site,0.4,0,0.0,0
S012,INT117,0,0,0.4,0.0,0,2,0,0,8.29,Tier-2,Urban,AI,Quality Assurance,0.6,10,0.333,Remote,0.4,0,0.0,0
S012,INT119,0,0,0.28,0.2,1,5,0,0,8.29,Tier-2,Urban,AI,UI/UX Design,0.48,6,0.2,On-site,0.4,0,0.28,0
S012,INT120,0,0,0.133,0.0,0,3,0,0,8.29,Tier-2,Urban,AI,Network Security,0.48,22,0.733,Remote,0.4,0,0.0,0
S012,INT123,1,1,0.2,0.2,1,5,0,0,8.29,Tier-2,Urban,AI,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S012,INT134,0,0,0.24,0.0,0,5,0,0,8.29,Tier-2,Urban,AI,Security,0.6,6,0.2,On-site,0.4,0,0.0,0
S012,INT140,1,1,0.16,0.0,0,5,0,0,8.29,Tier-2,Urban,AI,Analytics,0.48,20,0.667,Remote,0.4,0,0.0,0
S012,INT146,0,0,0.25,0.25,1,4,0,0,8.29,Tier-2,Urban,AI,Analytics,0.4,18,0.6,Hybrid,0.4,0,0.0,0
S012,INT008,0,0,0.28,0.2,1,5,0,0,8.29,Tier-2,Urban,AI,Business Analysis,0.2,28,0.933,Remote,1.0,0,0.0,0
S013,INT011,1,0,0.233,0.167,1,6,0,0,6.39,Tier-3,Urban,Data Science,Data Science,0.48,4,0.133,Remote,0.4,0,0.0,0
S013,INT031,0,0,0.4,0.0,0,3,0,0,6.39,Tier-3,Urban,Data Science,Data Science & Analytics,0.6,12,0.4,Hybrid,1.0,0,1.0,0
S013,INT035,0,0,0.267,0.0,0,3,0,0,6.39,Tier-3,Urban,Data Science,Cybersecurity,0.48,18,0.6,On-site,0.4,1,0.34,0
S013,INT043,0,0,0.5,0.5,1,2,0,0,6.39,Tier-3,Urban,Data Science,Product Management,0.32,6,0.2,On-site,0.4,0,0.0,0
S013,INT060,0,0,0.333,0.333,1,3,0,0,6.39,Tier-3,Urban,Data Science,Software Development,0.48,12,0.4,Remote,0.4,0,0.0,0
S013,INT068,1,1,0.08,0.0,0,5,0,0,6.39,Tier-3,Urban,Data Science,Artificial Intelligence,0.4,8,0.267,Hybrid,0.4,0,0.95,0
S013,INT070,0,0,0.233,0.167,1,6,0,0,6.39,Tier-3,Urban,Data Science,Software Engineering,0.4,14,0.467,On-site,0.4,0,0.0,0
S013,INT074,0,0,0.36,0.2,1,5,0,0,6.39,Tier-3,Urban,Data Science,Testing,0.2,10,0.333,On-site,0.4,0,0.0,0
S013,INT075,1,1,0.36,0.2,1,5,0,0,6.39,Tier-3,Urban,Data Science,Mobile Development,0.72,20,0.667,Hybrid,1.0,0,0.22,0
S013,INT080,1,1,0.7,0.5,1,2,0,0,6.39,Tier-3,Urban,Data Science,AI,0.72,22,0.733,Hybrid,0.4,0,0.0,0
S013,INT081,0,0,0.16,0.0,0,5,0,0,6.39,Tier-3,Urban,Data Science,Finance,0.72,14,0.467,Remote,0.4,0,0.76,0
S013,INT094,1,0,0.133,0.0,0,3,0,0,6.39,Tier-3,Urban,Data Science,Business Analysis,0.6,16,0.533,Remote,0.4,0,0.0,0
S013,INT125,0,0,0.24,0.0,0,5,0,0,6.39,Tier-3,Urban,Data Science,Financial Services,0.4,22,0.733,Remote,0.4,0,0.0,0
S013,INT136,1,1,0.2,0.0,0,4,0,0,6.39,Tier-3,Urban,Data Science,Testing,0.4,24,0.8,On-site,0.4,0,0.0,0
S013,INT139,1,1,0.16,0.0,0,5,0,0,6.39,Tier-3,Urban,Data Science,Design,0.72,12,0.4,Hybrid,0.4,0,0.0,0
S013,INT070,0,0,0.233,0.167,1,6,0,0,6.39,Tier-3,Urban,Data Science,Software Engineering,0.4,14,0.467,On-site,0.4,0,0.0,0
S015,INT050,1,0,0.28,0.184,1,5,0,0,5.25,Tier-2,Urban,Finance,Software Engineering,0.2,30,1.0,On-site,1.0,0,0.0,0
S015,INT056,0,0,0.3,0.167,1,6,0,0,5.25,Tier-2,Urban,Finance,UI/UX Design,1.0,30,1.0,Remote,0.4,0,0.2,0
S015,INT103,0,0,0.7,0.5,1,2,0,0,5.25,Tier-2,Urban,Finance,Artificial Intelligence,0.6,12,0.4,Hybrid,0.4,0,0.42,0
S015,INT131,1,1,0.667,0.414,2,3,0,0,5.25,Tier-2,Urban,Finance,Finance,0.32,16,0.533,Remote,0.7,0,1.0,0
S015,INT132,1,0,0.7,0.5,1,2,0,0,5.25,Tier-2,Urban,Finance,App Development,0.32,12,0.4,Hybrid,0.4,0,0.0,0
S015,INT142,1,1,0.5,0.5,1,2,0,0,5.25,Tier-2,Urban,Finance,DevOps,0.32,30,1.0,On-site,0.4,0,0.0,0
S015,INT114,1,0,0.2,0.114,1,5,0,0,5.25,Tier-2,Urban,Finance,Product Management,0.2,28,0.933,Hybrid,0.4,0,0.0,0
S016,INT002,1,0,0.2,0.0,0,2,0,0,8.29,Tier-3,Urban,Chemical Engineering,Software Development,0.6,30,1.0,Remote,1.0,0,0.0,0
S016,INT007,0,0,0.133,0.0,0,3,0,0,8.29,Tier-3,Urban,Chemical Engineering,Business Analysis,0.2,24,0.8,On-site,0.4,0,0.0,0
S016,INT012,1,0,0.1,0.0,0,4,0,0,8.29,Tier-3,Urban,Chemical Engineering,Cloud Computing,0.32,6,0.2,Hybrid,0.4,0,0.16,0
S016,INT024,0,0,0.4,0.333,2,6,0,0,8.29,Tier-3,Urban,Chemical Engineering,Mobile Development,0.2,16,0.533,Remote,0.4,0,0.08,0
S016,INT026,1,1,0.16,0.0,0,5,0,0,8.29,Tier-3,Urban,Chemical Engineering,Product Management,0.2,14,0.467,On-site,0.4,0,0.0,0
S016,INT062,1,0,0.4,0.0,0,2,0,0,8.29,Tier-3,Urban,Chemical Engineering,Artificial Intelligence,0.32,22,0.733,Hybrid,1.0,0,0.24,0
S016,INT072,1,0,0.133,0.0,0,3,0,0,8.29,Tier-3,Urban,Chemical Engineering,Data Engineering,0.2,18,0.6,On-site,0.4,0,0.0,0
S016,INT082,0,0,0.467,0.333,1,3,0,0,8.29,Tier-3,Urban,Chemical Engineering,Financial Services,0.48,24,0.8,Hybrid,0.4,0,0.0,0
S016,INT090,0,0,0.133,0.0,0,3,0,0,8.29,Tier-3,Urban,Chemical Engineering,Fintech,0.72,12,0.4,On-site,0.4,0,0.0,0
S016,INT101,0,0,0.133,0.0,0,3,0,0,8.29,Tier-3,Urban,Chemical Engineering,Database Management,0.72,18,0.6,On-site,1.0,0,0.0,0
S016,INT133,0,0,0.36,0.2,1,5,0,0,8.29,Tier-3,Urban,Chemical Engineering,App Development,0.32,18,0.6,On-site,0.4,0,0.0,0
S016,INT135,0,0,0.2,0.0,0,4,0,0,8.29,Tier-3,Urban,Chemical Engineering,Quality Assurance,0.8,30,1.0,On-site,0.4,0,0.0,0
S016,INT138,0,0,0.133,0.0,0,6,0,0,8.29,Tier-3,Urban,Chemical Engineering,Analytics,0.6,8,0.267,Remote,0.4,0,0.0,0
S016,INT143,1,1,0.16,0.0,0,5,0,0,8.29,Tier-3,Urban,Chemical Engineering,Marketing,0.72,30,1.0,Remote,0.4,0,0.0,0
S017,INT006,0,0,0.267,0.0,0,3,0,0,9.4,Tier-1,Urban,Data Science,DevOps,0.32,8,0.267,On-site,0.4,0,0.0,0
S017,INT010,1,0,0.2,0.0,0,6,0,0,9.4,Tier-1,Urban,Data Science,Web Development,0.2,14,0.467,Remote,0.4,0,0.36,0
S017,INT022,0,0,0.067,0.0,0,6,0,0,9.4,Tier-1,Urban,Data Science,Product Management,0.32,12,0.4,On-site,0.4,0,0.0,0
S017,INT025,1,0,0.133,0.0,0,6,0,0,9.4,Tier-1,Urban,Data Science,Testing,0.72,18,0.6,Remote,0.4,0,0.0,0
S017,INT028,1,0,0.133,0.0,0,3,0,0,9.4,Tier-1,Urban,Data Science,CI/CD,0.6,28,0.933,Remote,0.7,0,0.0,0
S017,INT034,0,0,0.267,0.0,0,3,0,0,9.4,Tier-1,Urban,Data Science,AI,0.2,4,0.133,Remote,0.4,0,0.0,0
S017,INT038,0,0,0.133,0.0,0,6,0,0,9.4,Tier-1,Urban,Data Science,Security,0.48,8,0.267,Hybrid,1.0,0,0.0,0
S017,INT041,1,0,0.333,0.333,1,3,0,0,9.4,Tier-1,Urban,Data Science,Cloud Services,0.32,6,0.2,Remote,0.4,0,0.0,0
S017,INT045,0,0,0.2,0.0,0,2,0,0,9.4,Tier-1,Urban,Data Science,DevOps,0.2,6,0.2,Remote,0.4,0,0.0,0
S017,INT048,1,0,0.4,0.0,0,2,0,0,9.4,Tier-1,Urban,Data Science,Machine Learning,0.32,6,0.2,On-site,0.4,0,0.0,0
S017,INT058,1,1,0.4,0.333,2,6,0,0,9.4,Tier-1,Urban,Data Science,Quality Assurance,0.2,20,0.667,On-site,0.4,0,0.0,0
S017,INT063,0,0,0.2,0.0,0,4,0,0,9.4,Tier-1,Urban,Data Science,Web Development,0.48,16,0.533,Remote,0.4,0,0.36,0
S017,INT064,0,0,0.467,0.333,1,3,0,0,9.4,Tier-1,Urban,Data Science,Security,0.32,28,0.933,Hybrid,0.4,0,0.0,0
S017,INT079,0,0,0.467,0.404,1,3,0,1,9.4,Tier-1,Urban,Data Science,Cloud Computing,0.4,30,1.0,Remote,0.4,0,0.66,0
S017,INT088,0,0,0.233,0.167,1,6,0,0,9.4,Tier-1,Urban,Data Science,Analytics,0.48,14,0.467,On-site,0.4,0,0.0,0
S017,INT098,1,0,0.45,0.25,1,4,0,0,9.4,Tier-1,Urban,Data Science,UI/UX Design,0.6,12,0.4,On-site,0.7,0,0.32,0
S017,INT102,0,0,0.133,0.0,0,6,0,0,9.4,Tier-1,Urban,Data Science,Finance,0.32,10,0.333,Hybrid,1.0,0,0.76,0
S017,INT108,0,0,0.2,0.0,0,2,0,0,9.4,Tier-1,Urban,Data Science,Cloud Services,0.6,10,0.333,Hybrid,1.0,0,0.0,0
S017,INT111,0,0,0.45,0.25,1,4,0,0,9.4,Tier-1,Urban,Data Science,Digital Marketing,0.32,22,0.733,On-site,0.4,0,0.0,0
S017,INT113,0,0,0.2,0.0,0,4,0,0,9.4,Tier-1,Urban,Data Science,Design,0.6,8,0.267,Hybrid,0.4,0,0.0,0
S017,INT116,0,0,0.467,0.333,2,6,0,0,9.4,Tier-1,Urban,Data Science,Network Security,0.2,6,0.2,On-site,0.4,0,0.0,0
S017,INT117,1,0,0.4,0.0,0,2,0,0,9.4,Tier-1,Urban,Data Science,Quality Assurance,0.6,10,0.333,Remote,0.4,0,0.0,0
S017,INT119,0,0,0.24,0.0,0,5,0,0,9.4,Tier-1,Urban,Data Science,UI/UX Design,0.48,6,0.2,On-site,0.7,0,0.32,0
S017,INT120,0,0,0.267,0.0,0,3,0,0,9.4,Tier-1,Urban,Data Science,Network Security,0.48,22,0.733,Remote,0.4,0,0.0,0
S017,INT123,1,0,0.36,0.2,1,5,0,0,9.4,Tier-1,Urban,Data Science,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S017,INT134,1,0,0.16,0.0,0,5,0,0,9.4,Tier-1,Urban,Data Science,Security,0.6,6,0.2,On-site,0.4,0,0.0,0
S017,INT140,1,1,0.48,0.4,2,5,0,0,9.4,Tier-1,Urban,Data Science,Analytics,0.48,20,0.667,Remote,0.7,0,0.0,0
S017,INT146,0,0,0.2,0.0,0,4,0,0,9.4,Tier-1,Urban,Data Science,Analytics,0.4,18,0.6,Hybrid,0.7,0,0.0,0
S017,INT116,0,0,0.467,0.333,2,6,0,0,9.4,Tier-1,Urban,Data Science,Network Security,0.2,6,0.2,On-site,0.4,0,0.0,0
S017,INT111,1,1,0.45,0.25,1,4,0,0,9.4,Tier-1,Urban,Data Science,Digital Marketing,0.32,22,0.733,On-site,0.4,0,0.0,0
S018,INT023,1,0,0.5,0.5,1,2,0,0,8.71,Tier-1,Urban,IT,Security,0.4,12,0.4,Remote,0.4,0,0.0,0
S018,INT114,0,0,0.28,0.543,1,5,0,1,8.71,Tier-1,Urban,IT,Product Management,0.2,28,0.933,Hybrid,0.4,0,0.0,0
S018,INT144,0,0,0.167,0.167,1,6,0,0,8.71,Tier-1,Urban,IT,Analytics,0.48,14,0.467,Hybrid,0.4,0,0.0,0
S018,INT094,0,0,0.467,0.333,1,3,0,0,8.71,Tier-1,Urban,IT,Business Analysis,0.6,16,0.533,Remote,0.4,0,0.0,0
S019,INT085,1,0,0.35,0.257,1,4,0,0,6.38,Tier-3,Urban,Biotechnology,Web Development,0.8,8,0.267,On-site,0.4,0,0.1,0
S019,INT001,1,0,0.133,0.0,0,3,0,0,6.38,Tier-3,Urban,Biotechnology,Financial Services,0.72,18,0.6,Remote,0.4,0,0.0,0
S019,INT085,0,0,0.35,0.257,1,4,0,0,6.38,Tier-3,Urban,Biotechnology,Web Development,0.8,8,0.267,On-site,0.4,0,0.1,0
S019,INT091,1,0,0.2,0.0,0,4,0,0,6.38,Tier-3,Urban,Biotechnology,Business Analysis,0.4,8,0.267,Remote,1.0,0,0.0,0
S019,INT121,1,1,0.2,0.0,0,2,0,0,6.38,Tier-3,Urban,Biotechnology,Data Engineering,0.72,18,0.6,On-site,0.4,0,0.0,0
S019,INT069,0,0,0.3,0.167,1,6,0,0,6.38,Tier-3,Urban,Biotechnology,Finance,0.6,4,0.133,On-site,1.0,0,0.14,0
S020,INT069,1,0,0.2,0.0,0,6,0,0,9.42,Tier-1,Rural,IT,Finance,0.6,4,0.133,On-site,1.0,1,0.44,1
S020,INT102,1,0,0.133,0.0,0,6,0,0,9.42,Tier-1,Rural,IT,Finance,0.32,10,0.333,Hybrid,0.4,1,0.44,0
S020,INT006,0,0,0.267,0.0,0,3,0,0,9.42,Tier-1,Rural,IT,DevOps,0.32,8,0.267,On-site,0.4,0,1.0,1
S020,INT010,0,0,0.2,0.0,0,6,0,0,9.42,Tier-1,Rural,IT,Web Development,0.2,14,0.467,Remote,0.4,0,1.0,0
S020,INT022,0,0,0.133,0.0,0,6,0,0,9.42,Tier-1,Rural,IT,Product Management,0.32,12,0.4,On-site,0.4,0,0.0,1
S020,INT025,0,0,0.2,0.0,0,6,0,0,9.42,Tier-1,Rural,IT,Testing,0.72,18,0.6,Remote,0.4,0,0.0,0
S020,INT028,1,0,0.133,0.0,0,3,0,0,9.42,Tier-1,Rural,IT,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S020,INT034,0,0,0.267,0.0,0,3,0,0,9.42,Tier-1,Rural,IT,AI,0.2,4,0.133,Remote,0.4,0,0.0,0
S020,INT038,0,0,0.133,0.0,0,6,0,0,9.42,Tier-1,Rural,IT,Security,0.48,8,0.267,Hybrid,0.4,0,0.0,0
S020,INT041,0,0,0.133,0.0,0,3,0,0,9.42,Tier-1,Rural,IT,Cloud Services,0.32,6,0.2,Remote,0.4,0,0.0,0
S020,INT045,0,0,0.2,0.0,0,2,0,0,9.42,Tier-1,Rural,IT,DevOps,0.2,6,0.2,Remote,0.4,0,1.0,0
S020,INT048,0,0,0.2,0.0,0,2,0,0,9.42,Tier-1,Rural,IT,Machine Learning,0.32,6,0.2,On-site,0.4,0,0.0,1
S020,INT058,1,0,0.3,0.167,1,6,0,0,9.42,Tier-1,Rural,IT,Quality Assurance,0.2,20,0.667,On-site,0.4,0,0.0,1
S020,INT063,0,0,0.1,0.0,0,4,0,0,9.42,Tier-1,Rural,IT,Web Development,0.48,16,0.533,Remote,0.4,0,1.0,0
S020,INT064,1,0,0.467,0.333,1,3,0,0,9.42,Tier-1,Rural,IT,Security,0.32,28,0.933,Hybrid,0.4,0,0.0,0
S020,INT079,1,0,0.8,0.728,2,3,1,2,9.42,Tier-1,Rural,IT,Cloud Computing,0.4,30,1.0,Remote,0.4,0,1.0,0
S020,INT088,0,0,0.3,0.167,1,6,0,0,9.42,Tier-1,Rural,IT,Analytics,0.48,14,0.467,On-site,0.4,0,0.0,1
S020,INT098,1,0,0.35,0.25,1,4,0,0,9.42,Tier-1,Rural,IT,UI/UX Design,0.6,12,0.4,On-site,0.4,0,0.62,1
S020,INT102,0,0,0.133,0.0,0,6,0,0,9.42,Tier-1,Rural,IT,Finance,0.32,10,0.333,Hybrid,0.4,1,0.44,0
S020,INT108,1,0,0.2,0.0,0,2,0,0,9.42,Tier-1,Rural,IT,Cloud Services,0.6,10,0.333,Hybrid,0.4,0,0.0,0
S020,INT111,0,0,0.1,0.0,0,4,0,0,9.42,Tier-1,Rural,IT,Digital Marketing,0.32,22,0.733,On-site,0.4,0,0.0,1
S020,INT113,0,0,0.35,0.25,1,4,0,0,9.42,Tier-1,Rural,IT,Design,0.6,8,0.267,Hybrid,0.4,0,0.0,0
S020,INT116,1,0,0.3,0.167,1,6,0,0,9.42,Tier-1,Rural,IT,Network Security,0.2,6,0.2,On-site,1.0,0,0.0,1
S020,INT117,0,0,0.4,0.0,0,2,0,0,9.42,Tier-1,Rural,IT,Quality Assurance,0.6,10,0.333,Remote,1.0,0,0.0,0
S020,INT119,0,0,0.16,0.0,0,5,0,0,9.42,Tier-1,Rural,IT,UI/UX Design,0.48,6,0.2,On-site,0.4,0,0.62,1
S020,INT120,0,0,0.133,0.0,0,3,0,0,9.42,Tier-1,Rural,IT,Network Security,0.48,22,0.733,Remote,0.4,0,0.0,0
S020,INT123,0,0,0.08,0.0,0,5,0,0,9.42,Tier-1,Rural,IT,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S020,INT134,0,0,0.36,0.2,1,5,0,0,9.42,Tier-1,Rural,IT,Security,0.6,6,0.2,On-site,1.0,0,0.0,1
S020,INT140,0,0,0.36,0.2,1,5,0,0,9.42,Tier-1,Rural,IT,Analytics,0.48,20,0.667,Remote,0.4,0,0.0,0
S020,INT146,1,0,0.1,0.0,0,4,0,0,9.42,Tier-1,Rural,IT,Analytics,0.4,18,0.6,Hybrid,0.4,0,0.0,0
S020,INT064,1,0,0.467,0.333,1,3,0,0,9.42,Tier-1,Rural,IT,Security,0.32,28,0.933,Hybrid,0.4,0,0.0,0
S022,INT002,0,0,0.4,0.0,0,2,0,0,8.51,Tier-1,Urban,AI,Software Development,0.6,30,1.0,Remote,0.4,0,0.0,0
S022,INT007,0,0,0.467,0.333,1,3,0,0,8.51,Tier-1,Urban,AI,Business Analysis,0.2,24,0.8,On-site,0.4,0,0.0,0
S022,INT012,0,0,0.3,0.0,0,4,0,0,8.51,Tier-1,Urban,AI,Cloud Computing,0.32,6,0.2,Hybrid,0.4,0,0.64,0
S022,INT024,0,0,0.2,0.0,0,6,0,0,8.51,Tier-1,Urban,AI,Mobile Development,0.2,16,0.533,Remote,0.4,0,0.24,0
S022,INT026,0,0,0.48,0.4,2,5,0,0,8.51,Tier-1,Urban,AI,Product Management,0.2,14,0.467,On-site,0.4,0,0.0,0
S022,INT062,1,0,0.2,0.0,0,2,0,0,8.51,Tier-1,Urban,AI,Artificial Intelligence,0.32,22,0.733,Hybrid,1.0,0,1.0,0
S022,INT072,0,0,0.133,0.0,0,3,0,0,8.51,Tier-1,Urban,AI,Data Engineering,0.2,18,0.6,On-site,0.4,0,0.74,0
S022,INT082,0,0,0.333,0.333,1,3,0,0,8.51,Tier-1,Urban,AI,Financial Services,0.48,24,0.8,Hybrid,0.4,0,0.0,0
S022,INT090,0,0,0.133,0.0,0,3,0,0,8.51,Tier-1,Urban,AI,Fintech,0.72,12,0.4,On-site,0.4,0,0.0,0
S022,INT101,1,0,0.4,0.0,0,3,0,0,8.51,Tier-1,Urban,AI,Database Management,0.72,18,0.6,On-site,0.4,0,0.0,0
S022,INT133,1,0,0.16,0.0,0,5,0,0,8.51,Tier-1,Urban,AI,App Development,0.32,18,0.6,On-site,0.4,0,0.0,0
S022,INT135,1,0,0.2,0.0,0,4,0,0,8.51,Tier-1,Urban,AI,Quality Assurance,0.8,30,1.0,On-site,0.4,0,0.0,0
S022,INT138,0,0,0.267,0.0,0,6,0,0,8.51,Tier-1,Urban,AI,Analytics,0.6,8,0.267,Remote,0.4,0,0.0,0
S022,INT143,1,0,0.32,0.0,0,5,0,0,8.51,Tier-1,Urban,AI,Marketing,0.72,30,1.0,Remote,0.4,0,0.0,0
S023,INT010,0,0,0.0,0.0,0,6,0,0,7.0,Tier-2,Urban,Electronics & Communication,Web Development,0.2,14,0.467,Remote,1.0,1,0.24,0
S023,INT137,1,1,0.35,0.116,1,4,0,0,7.0,Tier-2,Urban,Electronics & Communication,Data Engineering,0.2,12,0.4,On-site,1.0,0,0.0,0
S023,INT123,0,0,0.4,0.4,2,5,0,0,7.0,Tier-2,Urban,Electronics & Communication,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S023,INT131,0,0,0.667,0.886,2,3,0,1,7.0,Tier-2,Urban,Electronics & Communication,Finance,0.32,16,0.533,Remote,0.4,0,0.18,0
S025,INT010,0,0,0.267,0.0,0,6,0,0,6.48,Tier-1,Urban,Electronics & Communication,Web Development,0.2,14,0.467,Remote,0.4,0,0.24,0
S025,INT006,0,0,0.267,0.0,0,3,0,0,6.48,Tier-1,Urban,Electronics & Communication,DevOps,0.32,8,0.267,On-site,0.4,0,0.0,0
S025,INT010,0,0,0.267,0.0,0,6,0,0,6.48,Tier-1,Urban,Electronics & Communication,Web Development,0.2,14,0.467,Remote,0.4,0,0.24,0
S025,INT022,0,0,0.133,0.0,0,6,0,0,6.48,Tier-1,Urban,Electronics & Communication,Product Management,0.32,12,0.4,On-site,0.4,0,0.0,0
S025,INT025,0,0,0.133,0.0,0,6,0,0,6.48,Tier-1,Urban,Electronics & Communication,Testing,0.72,18,0.6,Remote,0.4,0,0.0,0
S025,INT028,0,0,0.133,0.0,0,3,0,0,6.48,Tier-1,Urban,Electronics & Communication,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S025,INT034,1,0,0.267,0.0,0,3,0,0,6.48,Tier-1,Urban,Electronics & Communication,AI,0.2,4,0.133,Remote,0.4,0,0.0,0
